﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0CIvOZBEQmVtePr3dHZMPO","Two Against One (feat. Jack White)","Danger Mouse, Daniele Luppi, Jack White","Rome","1","7","140960","spotify:user:rhahyrion","2014-11-23T17:39:34Z"
"spotify:track:7DveySG8Yj91HYtFL7owBH","Crashed - Acoustic - Without Strings","Daughtry","It's Not Over","1","2","197746","spotify:user:rhahyrion","2014-11-23T17:39:47Z"
"spotify:track:7r2eD36gY52DRiVECunCmN","Romeo And Juliet","Dire Straits","The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition)","1","4","360000","spotify:user:rhahyrion","2014-11-23T17:40:04Z"
"spotify:track:3UOrKWXdwUVtDglahh3OQj","Brothers In Arms","Dire Straits","The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition)","1","9","417693","spotify:user:rhahyrion","2014-11-23T17:40:04Z"
"spotify:track:2VUFRu5DZ0BO9gA2XMv08r","Bones","Editors","An End Has A Start","1","4","244840","spotify:user:rhahyrion","2014-11-23T17:40:35Z"
"spotify:track:49ccDOSipaIJ4PcmovJy4h","Recovery","Frank Turner","Tape Deck Heart (Deluxe Edition)","1","1","208040","spotify:user:rhahyrion","2014-11-23T17:41:58Z"
"spotify:track:0ancVQ9wEcHVd0RrGICTE4","Take Me Out","Franz Ferdinand","Franz Ferdinand","1","3","237026","spotify:user:rhahyrion","2014-11-23T17:42:18Z"
"spotify:track:6hI8yn7LUvjxiG3LTAxGoK","The Dark Of The Matinée","Franz Ferdinand","Franz Ferdinand","1","4","243466","spotify:user:rhahyrion","2014-11-23T17:42:18Z"
"spotify:track:1F7aFfcT0hXmGFLM6xEAC8","This Fire","Franz Ferdinand","Franz Ferdinand","1","7","254693","spotify:user:rhahyrion","2014-11-23T17:42:18Z"
"spotify:track:6BCoH3suEOCALOqCqkR5nt","Love Illumination","Franz Ferdinand","Love Illumination","1","1","222282","spotify:user:rhahyrion","2014-11-23T17:42:18Z"
"spotify:track:1qm3lKvoLptFx0eXdRDkED","Full Circle","Half Moon Run","Full Circle","1","1","180488","spotify:user:rhahyrion","2014-11-23T17:42:49Z"
"spotify:track:0Yo8GhK9HEaeIZetPARrW9","Radioactive","Imagine Dragons","Hear Me EP","1","2","188120","spotify:user:rhahyrion","2014-11-23T17:43:02Z"
"spotify:track:5s9sZ2i76iAZeFt5f9uUKP","Lightning Bolt","Jake Bugg","Jake Bugg","1","1","144013","spotify:user:rhahyrion","2014-11-23T17:43:24Z"
"spotify:track:4hB5kfacjhbJeKLU4Dt3oW","Seen It All","Jake Bugg","Jake Bugg","1","4","171213","spotify:user:rhahyrion","2014-11-23T17:43:24Z"
"spotify:track:4vbTCcHG2M73uueGL0osWX","All The Pretty Faces","The Killers","Sawdust","1","3","285800","spotify:user:rhahyrion","2014-11-23T17:44:27Z"
"spotify:track:4jbBnudcEbhPiFOoHwe8iy","Hot Dog","Limp Bizkit","Chocolate Starfish And The Hot Dog Flavored Water (Explicit Version)","1","2","230240","spotify:user:rhahyrion","2014-11-23T17:44:46Z"
"spotify:track:2NtHnycqrON34GGxETv0C9","Rollin' (Air Raid Vehicle)","Limp Bizkit","Cool - Rock","1","16","216386","spotify:user:rhahyrion","2014-11-23T17:44:46Z"
"spotify:track:1YY2l5k7QmWoEWBprsmTuL","Brother","Matt Corby","Brother","1","1","253521","spotify:user:rhahyrion","2014-11-23T17:45:14Z"
"spotify:track:64Ret7Tf2M8pDE4aqbW2tX","One","Metallica","...And Justice For All","1","4","447440","spotify:user:rhahyrion","2014-11-23T17:45:28Z"
"spotify:track:4hy4fb5D1KL50b3sng9cjw","Smells Like Teen Spirit","Nirvana","Nirvana (International Version)","1","5","300826","spotify:user:rhahyrion","2014-11-23T17:46:00Z"
"spotify:track:2DrEeo4eMULdAVe1U7P9PB","Lithium","Nirvana","Nirvana (International Version)","1","7","257133","spotify:user:rhahyrion","2014-11-23T17:46:10Z"
"spotify:track:0UrWr7Jnu1heq1o99ZwUd0","Youth Of The Nation","P.O.D.","Satellite (U.S. Version WEA Distribution)","1","4","256240","spotify:user:rhahyrion","2014-11-23T17:46:15Z"
"spotify:track:1R7tb8apHoiNT9yCURdyJx","Voodoo People [Pendulum Remix] [Live At Brixton Academy]","Pendulum","Live At Brixton Academy","1","5","288640","spotify:user:rhahyrion","2014-11-23T17:46:27Z"
"spotify:track:7xcl5qkBoMQpy1jpHJuzFP","Blood Sugar [Live At Brixton Academy]","Pendulum","Live At Brixton Academy","1","7","316480","spotify:user:rhahyrion","2014-11-23T17:46:27Z"
"spotify:track:41P8WrFSHWrMTIEUiDCHUk","Slam [Live At Brixton Academy]","Pendulum","Live At Brixton Academy","1","11","259586","spotify:user:rhahyrion","2014-11-23T17:46:27Z"
"spotify:track:7iOyMOxdOULvXqUqC26spJ","Modern Jesus","Portugal. The Man","Evil Friends","1","4","194053","spotify:user:rhahyrion","2014-11-23T17:46:36Z"
"spotify:track:4vWNhCGqrNVfZxunY47GDf","So American","Portugal. The Man","In The Mountain In The Cloud","1","1","215933","spotify:user:rhahyrion","2014-11-23T17:46:36Z"
"spotify:track:4BcS4LomxUnQpzx4hCaJTs","Can't Stop","Red Hot Chili Peppers","By The Way","1","7","269000","spotify:user:rhahyrion","2014-11-23T17:47:07Z"
"spotify:track:2QOMGq8wVTZbLmh7McrvgF","Scar Tissue","Red Hot Chili Peppers","Californication","1","3","215906","spotify:user:rhahyrion","2014-11-23T17:47:07Z"
"spotify:track:6XDNRpkuzEc7zpKXSEWkVr","Pressure and Time","Rival Sons","Pressure & Time","1","3","196773","spotify:user:rhahyrion","2014-11-23T17:47:26Z"
"spotify:track:1tP9umMLmXZ3qrXFGVq1y8","Keep On Swinging","Rival Sons","Head Down","1","1","239413","spotify:user:rhahyrion","2014-11-23T17:47:26Z"
"spotify:track:4Z7Nf3Y4SeIzDbX1ANkij9","Kickapoo","Tenacious D","The Pick Of Destiny","1","1","254346","spotify:user:rhahyrion","2014-11-23T17:48:11Z"
"spotify:track:6crBy2sODw2HS53xquM6us","Tribute","Tenacious D","Tenacious D","1","3","248053","spotify:user:rhahyrion","2014-11-23T17:48:11Z"
"spotify:track:6VmxzlPbU1SWDtR5XDVDwt","ATTACK","Thirty Seconds To Mars","ATTACK","1","1","188866","spotify:user:rhahyrion","2014-11-23T17:48:41Z"
"spotify:track:2D52zjCyqEIQa221lhw6uk","This Is War","Thirty Seconds To Mars","This Is War","1","4","327026","spotify:user:rhahyrion","2014-11-23T17:48:41Z"
"spotify:track:0UZwcRQAk4QR09HtGRZhYC","Closer To The Edge","Thirty Seconds To Mars","This Is War","1","7","273466","spotify:user:rhahyrion","2014-11-23T17:48:41Z"
"spotify:track:55Xmw4ktRJg9dY1LPZgX4x","Holiday","Vampire Weekend","Contra","1","3","138293","spotify:user:rhahyrion","2014-11-23T17:48:59Z"
"spotify:track:5dKBaysNJtfpyNTRa5lqDb","A-Punk","Vampire Weekend","Vampire Weekend","1","3","137760","spotify:user:rhahyrion","2014-11-23T17:48:59Z"
"spotify:track:1lKJsw6RYMRPCCdbhlrBfd","Heaven Nor Hell","Volbeat","Beyond Hell / Above Heaven","1","2","322613","spotify:user:rhahyrion","2014-11-23T17:49:10Z"
"spotify:track:764wYq2eofYk0r1SBKjroh","Still Counting","Volbeat","Guitar Gangsters & Cadillac Blood (Limited Edition)","1","8","261813","spotify:user:rhahyrion","2014-11-23T17:49:10Z"
"spotify:track:6A3kaSKe3vDr7wdYVxgXln","Death","White Lies","To Lose My Life (Bonus Track Version)","1","1","301213","spotify:user:rhahyrion","2014-11-23T17:49:20Z"
"spotify:track:36h4XIvki18QipZNmpoqFd","Brick By Brick","Racoon","Brick By Brick","1","1","225065","spotify:user:rhahyrion","2014-11-23T18:24:36Z"
"spotify:track:4qZIt2AQcULjHQhOUHXvrO","Liverpool Rain - Radio Version","Racoon","The Singles Collection","1","18","257690","spotify:user:rhahyrion","2014-11-23T18:24:54Z"
"spotify:track:5BcPxSGHqapDTpOdZHvc4G","Ready To Start","Arcade Fire","The Suburbs (Deluxe Edition)","1","2","257906","spotify:user:rhahyrion","2014-11-23T18:53:28Z"
"spotify:track:4o0NjemqhmsYLIMwlcosvW","The Funeral","Band of Horses","Everything All The Time","1","4","321146","spotify:user:rhahyrion","2014-11-23T18:53:43Z"
"spotify:track:0JpKR3QQs88aTtMUZTtlLz","Oats In The Water","Ben Howard","The Burgh Island EP","1","2","299381","spotify:user:rhahyrion","2014-11-23T18:53:57Z"
"spotify:track:16eTbulZuRufUxIOvXskO9","I Forget Where We Were","Ben Howard","I Forget Where We Were","1","1","284442","spotify:user:rhahyrion","2014-11-23T18:54:00Z"
"spotify:track:7IYUKRY94iPLK3EIGsboX6","Kansas City","The New Basement Tapes","Lost On The River (Deluxe)","1","3","244426","spotify:user:rhahyrion","2014-11-26T17:59:57Z"
"spotify:track:4sQJXbtxwoKHG7PwMRJ0Ig","The Kids Aren't Alright","The Offspring","Americana","1","5","179600","spotify:user:1156541371","2014-11-28T00:04:12Z"
"spotify:track:1FMm3wG5WOhi7js35KR7Ea","You're Gonna Go Far, Kid","The Offspring","Rise And Fall, Rage And Grace","1","3","177826","spotify:user:1156541371","2014-11-28T00:04:17Z"
"spotify:track:6PVMOFV7IjuP7LxulzSA43","Self Esteem","The Offspring","Smash","1","8","257826","spotify:user:1156541371","2014-11-28T00:04:21Z"
"spotify:track:5JzF2iymNwCyFz9MTmojd0","Why Don't You Get a Job?","The Offspring","Americana","1","11","171866","spotify:user:1156541371","2014-11-28T00:04:28Z"
"spotify:track:4pC4usqAN2930VJNKoA79Q","Golden Brown","The Stranglers","The Collection 1977-1982","1","12","206760","spotify:user:1152025879","2014-11-28T23:57:18Z"
"spotify:track:3bbUkaQYGQHkx1TJi7gPSL","Kryptonite","3 Doors Down","The Better Life - Deluxe Edition","1","1","233826","spotify:user:1152025879","2014-11-28T23:57:29Z"
"spotify:track:1PkOf4ZqKsEFikhc1OPfhP","It's Not My Time","3 Doors Down","3 Doors Down","1","3","241960","spotify:user:1152025879","2014-11-28T23:57:36Z"
"spotify:track:0V2SavjRuimH4TIbrKyyN0","How Deep Is Your Love?","The Rapture","In The Grace Of Your Love","1","10","385920","spotify:user:1152025879","2014-11-28T23:57:48Z"
"spotify:track:02NcZ0ugRA786A64bnsnnc","Twisted Transistor","Korn","Twisted Transistor","1","1","188226","spotify:user:1152025879","2014-11-28T23:57:58Z"
"spotify:track:2JO3HwMRPeya8bXbtbyPcf","Love Will Tear Us Apart","Joy Division","The Best Of","1","9","206866","spotify:user:1152025879","2014-11-28T23:58:11Z"
"spotify:track:2JdzB67NvIa90K4gEZPLeX","Lump","The Presidents Of The United States Of America","The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition","1","3","134200","spotify:user:1152025879","2014-11-28T23:58:28Z"
"spotify:track:3NkIfsiFHnljGrlXSD2AJ3","King Without a Crown","Matisyahu","Youth","1","13","222386","spotify:user:1152025879","2014-11-28T23:59:01Z"
"spotify:track:4rPCgwmCgef78nrsqwjA7G","Iron","Woodkid","Iron","1","1","187466","spotify:user:1152025879","2014-11-28T23:59:14Z"
"spotify:track:7hpFYWL3cw5m4y70cce7Zb","We Used To Be Friends","The Dandy Warhols","Welcome To The Monkey House","1","2","199960","spotify:user:1152025879","2014-11-28T23:59:32Z"
"spotify:track:0dcJ1SsbTmAvC3ZVvUYMIy","Hate To Say I Told You So","The Hives","Hate To Say I Told You So","1","1","199733","spotify:user:1152025879","2014-11-28T23:59:38Z"
"spotify:track:5xZFunJEMFHKtI6hopTmzD","Fox","Millencolin","Pennybridge Pioneers","1","2","122773","spotify:user:1152025879","2014-11-29T00:00:36Z"
"spotify:track:7xo1Kn00qY08vwX8FMnb62","White Unicorn","Wolfmother","Wolfmother","1","2","304133","spotify:user:1152025879","2014-11-29T00:00:48Z"
"spotify:track:12OfhDq4NNJnV1LKSRaQOD","Vagabond","Wolfmother","(500) Days of Summer (Music from the Motion Picture)","1","13","227053","spotify:user:1152025879","2014-11-29T00:00:58Z"
"spotify:track:4juq76lIar8YWOLpYMXUAG","Joker And The Thief","Wolfmother","Wolfmother","1","6","280466","spotify:user:1152025879","2014-11-29T00:01:06Z"
"spotify:track:6TbJb7XcP1JtB7NOy3AL46","Street Spirit (Fade Out)","Radiohead","The Best Of","1","15","253853","spotify:user:1152025879","2014-11-29T00:01:14Z"
"spotify:track:64J0b5VYLkxGbnDTOEua4Z","Undercover Martyn","Two Door Cinema Club","Tourist History","1","3","166719","spotify:user:1152025879","2014-11-29T00:01:24Z"
"spotify:track:3FUS56gKr9mVBmzvlnodlh","Killing In the Name","Rage Against The Machine","Rage Against The Machine","1","2","313666","spotify:user:1152025879","2014-11-29T00:02:09Z"
"spotify:track:6AUYnTv5LXbWm2oHxN3QAw","Sultans Of Swing","Dire Straits","The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition)","1","2","348520","spotify:user:1152025879","2014-11-29T00:02:19Z"
"spotify:track:3cFiszJsxWK7xEXrvd8p9F","Scooby Snacks","Fun Lovin' Criminals","A-sides, B-sides and Rarities","1","11","183133","spotify:user:1152025879","2014-11-29T00:02:28Z"
"spotify:track:0QwzCPyTv6UnzjAhZZ0CkB","Firestarter","The Prodigy","The Fat Of The Land","1","8","279800","spotify:user:1152025879","2014-11-29T00:02:39Z"
"spotify:track:3MZQF2Qv9ehvgT3Uxm61jo","Why Does My Heart Feel So Bad?","Moby","Play & Play: B Sides","1","4","264826","spotify:user:1152025879","2014-11-29T00:02:56Z"
"spotify:track:4OAgAZNz1bFyUvyuJGibjy","Steady, As She Goes","The Raconteurs","Steady, As She Goes","1","1","217546","spotify:user:1152025879","2014-11-29T00:03:14Z"
"spotify:track:5KRRcT67VNIZUygEbMoIC1","1979","The Smashing Pumpkins","Mellon Collie And The Infinite Sadness","2","5","265893","spotify:user:1152025879","2014-11-29T00:05:05Z"
"spotify:track:0rDPgBLRNgOionDMHWLODv","All Day And All Of The Night","The Kinks","The Singles Collection","1","4","141826","spotify:user:1152025879","2014-11-29T00:06:42Z"
"spotify:track:68pN2UQYhwQgPy7VrCFKuV","In Too Deep","Sum 41","All Killer, No Filler","1","7","207093","spotify:user:1152025879","2014-11-29T00:06:50Z"
"spotify:track:0d28khcov6AiegSCpG5TuT","Feel Good Inc","Gorillaz","Demon Days","1","6","222640","spotify:user:1152025879","2014-11-29T00:07:34Z"
"spotify:track:4Hff1IjRbLGeLgFgxvHflk","DARE","Gorillaz, Shaun Ryder","Demon Days","1","12","244999","spotify:user:1152025879","2014-11-29T00:07:40Z"
"spotify:track:5iQWQ80rzAguTGEPC4xg6a","Cassius","Foals","Cassius (4 track)","1","1","229520","spotify:user:1152025879","2014-11-29T00:08:09Z"
"spotify:track:6vurM5Fa7ef9r9J7XACUjA","Father Christmas","The Kinks","Misfits","1","12","221066","spotify:user:1152025879","2014-11-29T00:08:26Z"
"spotify:track:5pKCDm2fw4k6D6C5Rk646C","Tears Don't Fall","Bullet For My Valentine","The Poison","1","4","348386","spotify:user:1152025879","2014-11-29T00:08:55Z"
"spotify:track:2takcwOaAZWiXQijPHIx7B","Time Is Running Out","Muse","Absolution","1","3","237039","spotify:user:1152025879","2014-11-29T00:09:14Z"
"spotify:track:2N9Y6DDIZBLlO13bUxznb1","High On The Heels","The Whitest Boy Alive","Rules","1","6","200213","spotify:user:1152025879","2014-11-29T00:09:25Z"
"spotify:track:4NcCgg39jl3Bbb5ArWlHN1","You're Pretty Good Looking","The White Stripes","De Stijl","1","1","110600","spotify:user:1152025879","2014-11-29T00:09:50Z"
"spotify:track:5SI9IqXXoXic1gy93XVdS0","Ball And Biscuit","The White Stripes","Elephant","1","8","438960","spotify:user:1152025879","2014-11-29T00:10:00Z"
"spotify:track:2TFdgTIV1S5xFVk8uf9DWn","The Denial Twist","The White Stripes","Get Behind Me Satan","1","6","155760","spotify:user:1152025879","2014-11-29T00:10:16Z"
"spotify:track:0gyklQh759MsvEHnhDKEWK","A Martyr For My Love For You","The White Stripes","Icky Thump","1","11","259506","spotify:user:1152025879","2014-11-29T00:10:26Z"
"spotify:track:4hQAisTnBgSiFMWUYNGk06","All The Small Things","blink-182","Greatest Hits [International Version (Explicit)]","1","6","170759","spotify:user:1152025879","2014-11-29T00:10:54Z"
"spotify:track:3vAOLnmd5jq4cjyBaK7itC","What's My Age Again?","blink-182","Greatest Hits [International Version (Explicit)]","1","5","148096","spotify:user:1152025879","2014-11-29T00:11:00Z"
"spotify:track:2AMxpzLNGLZxtkoD3VxKlO","Dammit","blink-182","Greatest Hits [International Version (Explicit)]","1","3","166115","spotify:user:1152025879","2014-11-29T00:11:11Z"
"spotify:track:0hCW6LbmFCYwM1uGmnjjNe","Karma Police","Radiohead","The Best Of","1","3","261640","spotify:user:1152025879","2014-11-29T00:11:34Z"
"spotify:track:3PbsDnKdrZY0ttX7VE9s5R","Underdog","Kasabian","West Ryder Pauper Lunatic Asylum","1","1","277466","spotify:user:1152025879","2014-11-29T00:11:55Z"
"spotify:track:5vVmnv4EN3X2VBa5Fo3UFM","Lightning Crashes","Live","Throwing Copper","1","5","324500","spotify:user:1152025879","2014-11-29T00:12:55Z"
"spotify:track:2bZ7OXzULD6d6qr137kR83","Do Me a Favour","Arctic Monkeys","Favourite Worst Nightmare","1","7","209253","spotify:user:1152025879","2014-11-29T00:13:14Z"
"spotify:track:1rEEgRINO05qGniV12qiZP","Heavenfaced","The National","Trouble Will Find Me","1","6","263200","spotify:user:1156541371","2014-11-29T04:04:36Z"
"spotify:track:2WOpBtXX02RS4UCzBholDq","I Don't Want To Change You","Damien Rice","My Favourite Faded Fantasy","1","4","326206","spotify:user:1156541371","2014-11-29T04:04:45Z"
"spotify:track:4Z4ZLBzCXSlHSCaxZ3WS7p","Run to the Hills - 1998 Remastered Version","Iron Maiden","Somewhere Back In Time - The Best of: 1980 - 1989","1","8","233613","spotify:user:1152025879","2014-11-30T00:34:00Z"
"spotify:track:6tVs6BS4vqrFsCrHS0Ycsr","The Trooper - 1998 Remastered Version","Iron Maiden","Somewhere Back In Time - The Best of: 1980 - 1989","1","4","250680","spotify:user:1152025879","2014-11-30T00:35:07Z"
"spotify:track:2sCFFlnYg6Lk75GCcfSXEz","Showbiz","Muse","Showbiz","1","6","317000","spotify:user:1152025879","2014-11-30T00:50:59Z"
"spotify:track:39J10NL0mFTAdJbapoo2rC","Poison","Alice Cooper","The Best Of Alice Cooper","1","1","270786","spotify:user:1152025879","2014-11-30T00:52:01Z"
"spotify:track:5Z8EDau8uNcP1E8JvmfkZe","School's Out","Alice Cooper","School's Out","1","1","210106","spotify:user:1152025879","2014-11-30T00:52:42Z"
"spotify:track:371VkfwKiXJxgH5ZPoQNHD","The Joker","Steve Miller Band","The Joker","1","5","264503","spotify:user:1152025879","2014-11-30T01:04:10Z"
"spotify:track:5VFzIzR8nACf9Bad4O73f6","Hurt","Johnny Cash","The Legend Of Johnny Cash (International Version)","1","21","218586","spotify:user:1152025879","2014-11-30T12:27:15Z"
"spotify:track:0RHTZH8yywhypvpKuA1Oml","Drive","The Gaslight Anthem","Sink or Swim","1","10","175800","spotify:user:1156541371","2014-12-04T01:03:53Z"
"spotify:track:51Be0m3caz9EourH3LIHvY","Drunk","Ed Sheeran","+","1","2","200093","spotify:user:1156541371","2014-12-04T01:04:28Z"
"spotify:track:2sKgjO8vxk7znTpwNAptaW","Small Bump","Ed Sheeran","+","1","6","259413","spotify:user:1156541371","2014-12-04T01:04:35Z"
"spotify:track:0xCA70t1ZA4fa9UOE0lIJm","I'm A Mess","Ed Sheeran","x (Deluxe Edition)","1","2","244573","spotify:user:1156541371","2014-12-04T01:04:44Z"
"spotify:track:1huvTbEYtgltjQRXzrNKGi","Don't","Ed Sheeran","x (Deluxe Edition)","1","4","219840","spotify:user:1156541371","2014-12-04T01:04:53Z"
"spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL","Photograph","Ed Sheeran","x (Deluxe Edition)","1","6","258986","spotify:user:1156541371","2014-12-04T01:04:58Z"
"spotify:track:3xqF04FdMK7gpIPG3SPFpY","It's Time","Imagine Dragons","Night Visions (Deluxe)","1","3","237986","spotify:user:1156541371","2014-12-04T01:05:21Z"
"spotify:track:6L89mwZXSOwYl76YXfX13s","Basket Case","Green Day","Dookie","1","7","181533","spotify:user:1156541371","2014-12-04T01:05:54Z"
"spotify:track:3479kk78dx3GFt048Udq54","Wake Me Up When September Ends","Green Day","American Idiot (Deluxe)","1","7","285653","spotify:user:1156541371","2014-12-04T01:06:19Z"
"spotify:track:3CeYdUfGPCjKMDYyI1PpCh","Otherside","Red Hot Chili Peppers","Californication","1","4","255373","spotify:user:1156541371","2014-12-04T01:06:49Z"
"spotify:track:3DmOWG8OD9eR12180fmJqf","Easily","Red Hot Chili Peppers","Californication","1","7","231333","spotify:user:1156541371","2014-12-04T01:06:57Z"
"spotify:track:2pTkbTFJ6QAVAuVzdfUzU4","Venice Queen","Red Hot Chili Peppers","By The Way","1","16","367026","spotify:user:1156541371","2014-12-04T01:07:28Z"
"spotify:track:1Ha7ayQmnxzJuq2ON18Wub","Dani California","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","1","1","282160","spotify:user:1156541371","2014-12-04T01:07:33Z"
"spotify:track:3VjxfJcJps8hwpPH28tF0E","Snow (Hey Oh)","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","1","2","334666","spotify:user:1156541371","2014-12-04T01:07:38Z"
"spotify:track:3DXoeLB1M6KZ3CtCTTHC5m","Torture Me","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","1","8","224506","spotify:user:1156541371","2014-12-04T01:07:46Z"
"spotify:track:06CclYTSruYDUki4KL5dzp","Wet Sand","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","1","13","309800","spotify:user:1156541371","2014-12-04T01:07:53Z"
"spotify:track:0fSnXNnkSufkXMA9tOs7t6","Desecration Smile","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","2","1","301626","spotify:user:1156541371","2014-12-04T01:08:08Z"
"spotify:track:6C3tcTDqHZJ1XEHtvjkYen","Tell Me Baby","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","2","2","247666","spotify:user:1156541371","2014-12-04T01:08:14Z"
"spotify:track:3iDHB7PnzTtBnMvTlHapWy","Make You Feel Better","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","2","8","231733","spotify:user:1156541371","2014-12-04T01:08:22Z"
"spotify:track:3iDQdBuCjFS8d2vNRozfmw","Animal Bar","Red Hot Chili Peppers","Stadium Arcadium (Walmart.com Exclusive)","2","9","325160","spotify:user:1156541371","2014-12-04T01:08:27Z"
"spotify:track:3jfr0TF6DQcOLat8gGn7E2","Do I Wanna Know?","Arctic Monkeys","AM","1","1","272394","spotify:user:rhahyrion","2014-12-04T17:59:26Z"
"spotify:track:4haZFPFNxXy4m3hJunjM8p","The Metal","Tenacious D","The Pick Of Destiny","1","15","165960","spotify:user:rhahyrion","2014-12-04T18:00:39Z"
"spotify:track:3e0yTP5trHBBVvV32jwXqF","Anna Sun","WALK THE MOON","Walk The Moon","1","4","321280","spotify:user:rhahyrion","2014-12-04T18:01:32Z"
"spotify:track:48VOGpfdf3YmBoDbtyti9p","The Ghost of Tom Joad","Bruce Springsteen","High Hopes","1","10","449106","spotify:user:rhahyrion","2014-12-04T18:32:21Z"
"spotify:track:3PzsbWSQdLCKDLxn7YZfkM","I'm on Fire","Bruce Springsteen","Born In The U.S.A.","1","6","155880","spotify:user:rhahyrion","2014-12-04T18:36:19Z"
"spotify:track:2LJ8tSjkFjKl9OPomhZKlx","Stranger","The New Basement Tapes","Lost On The River","1","12","261626","spotify:user:rhahyrion","2014-12-04T18:56:33Z"
"spotify:track:0gUmJMtZOifCc4H939FV4X","The Cave","Mumford & Sons","Alle 40 Goed: Alternative","1","19","215253","spotify:user:rhahyrion","2014-12-04T18:56:44Z"
"spotify:track:6T1h88vVeUVFV5QCwT5g8h","Broken Crown","Mumford & Sons","Babel (Gentlemen Of The Road Edition)","1","10","256226","spotify:user:rhahyrion","2014-12-04T18:57:09Z"
"spotify:track:5egqKwgK5r5rvGD1LrtR7J","Points Of Authority","Linkin Park","Hybrid Theory (Bonus Track Version)","1","4","201546","spotify:user:rhahyrion","2014-12-04T18:58:03Z"
